StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q20,resentment1_control,resentment2_control,resentment3_control,resentment4_control,resentment_control_Same,resentment1_men,resentment2_men,resentment3_men,resentment4_men,resentment_men_Same,resentment1_women,resentment2_women,resentment3_women,resentment4_women,resentment_women_Same,resentment1_lgbt,resentment2_lgbt,resentment3_lgbt,resentment4_lgbt,resentment_lgbt_Same,attention_check,sexism1_control,sexism2_control,sexism3_control,sexism4_control,sexism5_control,sexism_control_Same,sexism1_white,sexism2_white,sexism3_white,sexism4_white,sexism5_white,sexism_white_Same,sexism1_black,sexism2_black,sexism3_black,sexism4_black,sexism5_black,sexism_black_Same,sexism1_lgbt,sexism2_lgbt,sexism3_lgbt,sexism4_lgbt,sexism5_lgbt,sexism_lgbt_Same,manip_check,ideology,sexual_orientation,gender,religion,italian,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,question_order,resentment_treat,sexism_treat
2020-07-01 13:51:45,2020-07-01 13:51:48,IP Address,*******,100,2,True,2020-07-01 13:51:48,R_21G3eFfn01gFl4d,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efce940-a88c-2e98-d0b3-f05afd719662,27,2,3,1,1,2,9,3,27606,1,0,1
2020-07-01 13:51:32,2020-07-01 13:51:49,IP Address,*******,100,16,True,2020-07-01 13:51:50,R_W81ko01tJaTQdot,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Somewhat disagree,Agree,Agree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efce926-acce-932e-d89c-a23456ab69df,38,1,7,1,1,2,6,3,40214,0,0,0
2020-07-01 13:52:25,2020-07-01 13:52:59,IP Address,*******,100,33,True,2020-07-01 13:53:00,R_Ol3bug6hHi5KXYt,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Agree,Agree,Agree,Somewhat agree,FALSE,,,,,,,5efce953-efc6-dc7b-739b-c9da4196cd8b,18,2,4,2,2,2,1,3,33603,1,3,3
2020-07-01 13:53:39,2020-07-01 13:53:43,IP Address,*******,100,4,True,2020-07-01 13:53:44,R_2QLplYizvUAk3F2,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efce999-9b46-e5e3-3f65-7573865645b7,19,2,-3105,1,1,1,10,4,97070,1,1,0
2020-07-01 13:51:33,2020-07-01 13:53:45,IP Address,*******,100,132,True,2020-07-01 13:53:46,R_30iuUOvsRfOoQc9,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,FALSE,Black people,Moderate or middle of the road,Heterosexual,Woman,Protestant,No,5efce93e-b0c6-7426-fe08-a495c3cac40c,53,2,11,1,1,5,4,3,30680,1,0,3
2020-07-01 13:51:47,2020-07-01 13:53:46,IP Address,*******,100,118,True,2020-07-01 13:53:46,R_3KTUguABOXCftDQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Disagree,Disagree,Agree,FALSE,"Strongly Agree,Strongly disagree",Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Lesbian, gay, bisexual, and trans gender Black people",Conservative,Heterosexual,Man,Protestant,No,5efce93a-7829-3078-e992-ba57db2753eb,35,1,10,1,1,6,9,2,47261,1,3,0
2020-07-01 13:52:06,2020-07-01 13:53:59,IP Address,*******,100,112,True,2020-07-01 13:53:59,R_3IRl4LarnAHmBk3,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly agree,Agree,Strongly agree,Agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Agree,Agree,Agree,Agree,Agree,TRUE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Black women,Women,White women",Slightly liberal,Heterosexual,Man,Hindu,Yes,5efce908-10b4-e0e9-ba01-8b8af9089cc3,31,1,21,2,1,6,1,2,60104,0,0,1
2020-07-01 13:53:37,2020-07-01 13:55:03,IP Address,*******,100,85,True,2020-07-01 13:55:03,R_vCaw2zVMY2o87uh,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,,,,,,FALSE,Agree,Agree,Agree,Strongly agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efce9ba-f849-44bf-a0d4-6f17c1b5867a,66,2,10,1,1,5,3,3,32822,1,3,1
2020-07-01 13:51:52,2020-07-01 13:55:14,IP Address,*******,100,201,True,2020-07-01 13:55:14,R_1r1DMYWLelP1ODX,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,Black women,Conservative,Heterosexual,Woman,Protestant,No,5efce93d-aa71-5c0e-19a3-05c64dc59e8b,42,2,19,1,1,3,10,4,92880,1,2,2
2020-07-01 13:52:18,2020-07-01 13:56:10,IP Address,*******,100,231,True,2020-07-01 13:56:10,R_24uZO0JUZ9A7IFe,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",Disagree,Agree,Disagree,Agree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Black women,Lesbian, gay, bisexual, and trans gender Black people,Women,White women,Lesbian, bisexual, and trans gender women",Liberal,Heterosexual,Woman,Roman Catholic,No,5efce956-ef7f-d5be-5b05-9cb1558ad79c,53,2,7,1,1,4,1,3,77521,0,3,0
2020-07-01 13:53:31,2020-07-01 13:56:20,IP Address,*******,100,169,True,2020-07-01 13:56:21,R_XMrvYFX0qV1Apjz,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly agree,FALSE,,,,,,,5efce984-a9c0-6a8c-10d2-9ea291266ac7,18,2,1,2,1,2,4,3,39209,1,3,3
2020-07-01 13:52:46,2020-07-01 13:57:10,IP Address,*******,100,263,True,2020-07-01 13:57:11,R_2QXmnFHroO1yjDE,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Agree,Somewhat agree,Disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Agree,FALSE,"Lesbian, bisexual, and trans gender women",Moderate or middle of the road,Heterosexual,Woman,Protestant,No,5efce970-f62e-bdaf-466d-e95df60fb25c,76,2,-3105,1,1,1,1,3,77083,0,3,3
2020-07-01 13:53:54,2020-07-01 13:57:14,IP Address,*******,100,199,True,2020-07-01 13:57:14,R_2V8E03eNTZZNK0Y,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Strongly disagree,Agree,Strongly disagree,Disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,Women,White women",Extremely liberal,Heterosexual,Woman,Nothing in particular,No,,,,,,,,,,,0,2,0
2020-07-01 13:57:27,2020-07-01 13:59:18,IP Address,*******,100,110,True,2020-07-01 13:59:18,R_2R7BIh4cLzKby1K,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Lesbian, gay, bisexual, and trans gender Black people,Women,White women",Extremely liberal,Heterosexual,Woman,Nothing in particular,No,,,,,,,,,,,0,3,1
2020-07-01 13:58:34,2020-07-01 14:01:40,IP Address,*******,100,186,True,2020-07-01 14:01:40,R_2f2lQpCPkeCi24z,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Strongly agree,FALSE,"Black people,Black men,Black women,Lesbian, gay, bisexual, and trans gender Black people,Women,White women,Lesbian, bisexual, and trans gender women",Extremely liberal,Heterosexual,Man,Nothing in particular,No,,,,,,,,,,,0,0,3
2020-07-01 14:31:17,2020-07-01 14:31:21,IP Address,*******,100,4,True,2020-07-01 14:31:22,R_rceXlgB7ZCGZT7H,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf278-9cb1-2483-3ad7-09821dabc342,25,2,7,2,1,5,10,3,29906,1,2,1
2020-07-01 14:31:53,2020-07-01 14:32:02,IP Address,*******,100,9,True,2020-07-01 14:32:02,R_2D8jLqaPAiuzixY,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf285-dded-0257-6c7c-53f49e0865be,19,2,-3105,2,2,-3105,2,1,11208,1,0,3
2020-07-01 14:31:43,2020-07-01 14:32:18,IP Address,*******,100,34,True,2020-07-01 14:32:21,R_aXdPikgfPWEb3lD,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf291-4ce6-08b7-7aa8-f936d0424a8c,26,1,19,1,1,8,10,1,10901,0,2,1
2020-07-01 14:31:57,2020-07-01 14:32:30,IP Address,*******,100,32,True,2020-07-01 14:32:30,R_2xWWjeI5yl6UmoU,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,Agree,Agree,Agree,Agree,Agree,TRUE,,,,,,FALSE,,,,,,,5efcf29e-93e9-e233-1e92-fc69d9ef44c4,34,1,20,1,1,7,10,1,10009,1,1,2
2020-07-01 14:31:19,2020-07-01 14:32:56,IP Address,*******,100,97,True,2020-07-01 14:32:57,R_1oFGRViZY3ituGP,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Agree,Disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Women,Conservative,Heterosexual,Woman,Jewish,No,5efcf277-ed20-7854-033f-cc01b787fa7a,18,2,22,1,1,2,9,1,11516,0,0,0
2020-07-01 14:32:19,2020-07-01 14:33:11,IP Address,*******,100,51,True,2020-07-01 14:33:11,R_1EZ3OUS0wLIcjTp,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf2a9-6d08-295b-4f0b-ce632d946673,19,2,1,15,2,5,3,3,77055,1,1,1
2020-07-01 14:32:52,2020-07-01 14:33:14,IP Address,*******,100,22,True,2020-07-01 14:33:15,R_2DO14rEMBSeAtLO,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf2d3-65b3-78ba-711e-e1271ea8efe3,21,2,2,2,1,2,1,3,33025,1,1,1
2020-07-01 14:33:01,2020-07-01 14:33:19,IP Address,*******,100,17,True,2020-07-01 14:33:19,R_1IACZu2DpTo6PJr,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf2b6-c3f2-79eb-dd95-1cf7e1768711,26,2,3,2,1,4,1,3,39056,0,2,1
2020-07-01 14:33:23,2020-07-01 14:33:27,IP Address,*******,100,3,True,2020-07-01 14:33:28,R_1DNqsJTRFyr61Mv,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf301-1883-36a9-52b5-e9897a0ff4f8,63,1,19,1,1,6,6,3,34608,0,1,2
2020-07-01 14:32:30,2020-07-01 14:34:20,IP Address,*******,100,109,True,2020-07-01 14:34:20,R_1FJqKEM077CUbpq,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Strongly disagree,Agree,Disagree,Disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Black men,Liberal,Bisexual or pansexual,Woman,Nothing in particular,Yes,5efcf28b-3d09-ac64-ad19-13f2a901b733,24,2,24,1,1,2,1,3,20854,1,1,0
2020-07-01 14:33:13,2020-07-01 14:35:02,IP Address,*******,100,109,True,2020-07-01 14:35:03,R_10HhW7HvcnqAxRE,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black men,Women,White women",Slightly liberal,Heterosexual,Woman,Nothing in particular,No,5efcf2f8-108f-0cd2-d8e4-b95c1585f45a,20,2,6,1,1,4,5,3,37069,1,1,1
2020-07-01 14:34:07,2020-07-01 14:35:37,IP Address,*******,100,89,True,2020-07-01 14:35:37,R_2w51FLdVXkUlcOh,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Strongly disagree,Agree,Somewhat disagree,Strongly disagree,Strongly agree,FALSE,,,,,,FALSE,Black women,Liberal,Heterosexual,Man,Roman Catholic,No,5efcf31d-3830-b1d8-ee89-c8ac6853c454,30,1,16,2,14,6,1,1,11363,1,2,2
2020-07-01 14:34:48,2020-07-01 14:35:59,IP Address,*******,100,71,True,2020-07-01 14:36:00,R_3M6C8DG0uSVLB5O,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat agree,Strongly agree,Agree,Strongly agree,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf33b-57eb-e8cd-7176-90574fe8a624,41,1,23,1,1,7,10,2,46201,0,2,0
2020-07-01 14:32:06,2020-07-01 14:36:03,IP Address,*******,100,237,True,2020-07-01 14:36:04,R_ZK2FNp2i5iB34FX,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Agree,Agree,Somewhat agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black men,White women",Slightly conservative,Heterosexual,Woman,Other,No,5efcf2a0-846a-09fa-ad7a-3095478077cd,20,2,11,1,1,4,9,3,75605,0,1,1
2020-07-01 14:33:45,2020-07-01 14:36:05,IP Address,*******,100,140,True,2020-07-01 14:36:06,R_2B8z6KdmfQsRDA7,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,TRUE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Lesbian, gay, bisexual, and trans gender Black people,White women,Lesbian, bisexual, and trans gender women",Moderate or middle of the road,Heterosexual,Woman,Other,No,5efcf301-b326-f909-151d-ea0bb274a0c7,49,2,8,15,14,6,5,1,18103,0,3,1
2020-07-01 14:34:10,2020-07-01 14:36:59,IP Address,*******,100,168,True,2020-07-01 14:36:59,R_3BKjtHnxYqYGqOZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Disagree,Agree,Neither agree nor disagree,Agree,Somewhat agree,FALSE,"Lesbian, bisexual, and trans gender women",Extremely liberal,Heterosexual,Man,Nothing in particular,No,5efcf324-99ff-b272-0326-2d417bcc1cc1,36,1,18,1,2,2,3,4,92840,0,0,3
2020-07-01 14:33:13,2020-07-01 14:37:38,IP Address,*******,100,264,True,2020-07-01 14:37:38,R_ZCzeP0us2fVau4x,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Strongly agree,Somewhat agree,Agree,Disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Lesbian, gay, bisexual, and trans gender Black people,Women,White women",Conservative,Heterosexual,Man,Nothing in particular,No,5efcf2e3-ea18-c939-87ac-9002bb3db84f,64,1,-3105,1,1,7,10,2,46107,0,3,1
2020-07-01 14:35:00,2020-07-01 14:38:39,IP Address,*******,100,218,True,2020-07-01 14:38:39,R_3MyRW0YKGuNSw62,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Disagree,Somewhat agree,Agree,Agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,White women",Extremely liberal,Heterosexual,Man,Protestant,No,5efcf349-0ab4-12dd-4bd0-244685aaacb5,46,1,20,1,1,7,1,2,55416,0,2,1
2020-07-01 14:36:46,2020-07-01 14:38:48,IP Address,*******,100,121,True,2020-07-01 14:38:48,R_3MA7wr99zg1cUUG,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Disagree,Disagree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat agree,Somewhat disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Women,White women",Conservative,Heterosexual,Man,Protestant,No,5efcf3b9-adb1-5d0e-2180-255f90a4d957,36,1,9,1,1,6,9,2,48858,1,1,1
2020-07-01 14:37:01,2020-07-01 14:39:02,IP Address,*******,100,121,True,2020-07-01 14:39:03,R_3gTWzPsqO63pKCQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,,FALSE,Black men,Moderate or middle of the road,Heterosexual,Man,Protestant,No,5efcf3bd-8c2b-ed61-69fc-a9f73591df38,54,1,12,1,1,6,9,4,80919,0,2,2
2020-07-01 14:36:34,2020-07-01 14:39:28,IP Address,*******,100,173,True,2020-07-01 14:39:28,R_237VwWFpiMyiOeo,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,Agree,Agree,Agree,Strongly agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efcf387-d51a-b526-66cb-b73461599492,37,1,21,1,1,7,1,2,60603,1,0,0
2020-07-01 14:37:41,2020-07-01 14:40:14,IP Address,*******,100,153,True,2020-07-01 14:40:15,R_2qvDunkP7qMuj6J,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,FALSE,"Strongly Agree,Strongly disagree",Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black women,Lesbian, gay, bisexual, and trans gender Black people,Women,Lesbian, bisexual, and trans gender women",Moderate or middle of the road,Heterosexual,Woman,Protestant,No,5efcf40d-e86d-d3ee-b79a-84641b59c771,65,2,18,2,1,4,2,3,23703,0,3,0
